source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,1,L,Organic,40,35,5,0.08,1,0,1,51.68,2,5,40,45,2067,27621,2067,276.21,TRUE
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,2,Fm,Organic,35,6,29,0.12,1,0,1,51.68,2,,,,17985,,17985,,FALSE
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,3,H,Organic,6,0,6,0.15,1,0,1,45.12,2,,,,4061,,4061,,FALSE
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,4,Ah,Mineral,0,-3,3,1.31,1,20,1,10.13,2,,,,3185,,3185,,FALSE
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,5,C,Mineral,-3,-5,2,1.71,1,20,1,1.18,2,,,,323,,323,,FALSE
"BEC (Meidinger and Pojar, 1991)",676,Organic,52.61705017,127.1473999,NA,6,R,Mineral,-5,-5,0,0,1,20,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",677,Regosolic,52.19717026,127.5779037,NA,1,Ln,Organic,14,8,6,0.11,1,0,1,25.58,2,5,14,19,1688,7966,1688,79.66,TRUE
"BEC (Meidinger and Pojar, 1991)",677,Regosolic,52.19717026,127.5779037,NA,2,Fa,Organic,8,3,5,0.11,1,0,1,25.58,2,,,,1407,,1407,,FALSE
"BEC (Meidinger and Pojar, 1991)",677,Regosolic,52.19717026,127.5779037,NA,3,Hz,Organic,3,0,3,0.55,1,0,1,19.02,2,,,,3138,,3138,,FALSE
"BEC (Meidinger and Pojar, 1991)",677,Regosolic,52.19717026,127.5779037,NA,4,Ah,Mineral,0,-5,5,0.97,1,55,1,7.94,2,,,,1733,,1733,,FALSE
"BEC (Meidinger and Pojar, 1991)",677,Regosolic,52.19717026,127.5779037,NA,5,C,Mineral,-5,-5,0,1.1,1,75,1,0.92,2,,,,0,,0,,FALSE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,1,L,Organic,36,34,2,0.16,1,0,1,37.4,2,46,36,82,1197,25434,1197,254.34,TRUE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,2,F,Organic,34,33,1,0.16,1,0,1,37.4,2,,,,598,,598,,FALSE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,3,H,Organic,33,18,15,0.16,1,0,1,30.85,2,,,,7404,,7404,,FALSE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,4,Oh,Organic,18,0,18,0.16,1,0,1,37.4,2,,,,10771,,10771,,FALSE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,5,Bm1,Mineral,0,-26,26,1.45,1,10,1,1.2,2,,,,4072,,4072,,FALSE
"BEC (Meidinger and Pojar, 1991)",678,Brunisolic,51.65251923,128.129303,NA,6,Bm2,Mineral,-26,-46,20,1.45,1,60,1,1.2,2,,,,1392,,1392,,FALSE
"BEC (Meidinger and Pojar, 1991)",679,NA,52.66744614,127.1183853,NA,1,NA,Mineral,0,0,0,0,1,15,1,,2,0,0,0,,0,,0,TRUE
"BEC (Meidinger and Pojar, 1991)",679,NA,52.66744614,127.1183853,NA,2,NA,Organic,0,0,0,0,1,0,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,1,L,Organic,7,6,1,0.16,1,0,1,37.4,2,41,7,48,598,11135,598,111.35,TRUE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,2,F,Organic,6,4,2,0.16,1,0,1,37.4,2,,,,1197,,1197,,FALSE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,3,Hr,Organic,4,0,4,0.16,1,0,1,30.85,2,,,,1974,,1974,,FALSE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,4,Ah,Mineral,0,-9,9,1.07,1,10,1,3.36,2,,,,2912,,2912,,FALSE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,5,Bm1,Mineral,-9,-25,16,1.45,1,20,1,1.2,2,,,,2227,,2227,,FALSE
"BEC (Meidinger and Pojar, 1991)",680,Brunisolic,52.66794586,127.117897,NA,6,Bm2,Mineral,-25,-41,16,1.45,1,20,1,1.2,2,,,,2227,,2227,,FALSE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,1,Ln,Organic,16,15,1,0.11,1,0,1,25.58,2,7,16,23,281,17991,281,179.91,TRUE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,2,Fa,Organic,15,13,2,0.11,1,0,1,25.58,2,,,,563,,563,,FALSE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,3,Hr,Organic,13,0,13,0.55,1,0,1,19.02,2,,,,13599,,13599,,FALSE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,4,Ah,Mineral,0,-3,3,0.97,1,0,1,7.94,2,,,,2311,,2311,,FALSE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,5,Bm,Mineral,-3,-7,4,1.1,1,1,1,2.84,2,,,,1237,,1237,,FALSE
"BEC (Meidinger and Pojar, 1991)",681,Regosolic,52.21500015,127.5792999,NA,6,R,Mineral,-7,-7,0,0,1,0,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",682,NA,51.65243912,128.1439056,NA,1,Ah,Mineral,0,-2,2,0,1,0,1,,2,62,0,62,,0,,0,TRUE
"BEC (Meidinger and Pojar, 1991)",682,NA,51.65243912,128.1439056,NA,2,B1,Mineral,-2,-56,54,0,1,0,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",682,NA,51.65243912,128.1439056,NA,3,B2,Mineral,-56,-62,6,0,1,0,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,1,L,Organic,43,41,2,0.08,1,0,1,51.68,2,26,43,69,827,128440,827,1284.4,TRUE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,2,Fa,Organic,41,29,12,0.12,1,0,1,51.68,2,,,,7442,,7442,,FALSE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,3,Hr,Organic,29,20,9,0.15,1,0,1,45.12,2,,,,6091,,6091,,FALSE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,4,Hh,Organic,20,0,20,0.15,1,0,1,45.12,2,,,,13536,,13536,,FALSE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,5,Ah,Mineral,0,-10,10,1.31,1,55,1,10.13,2,,,,5972,,5972,,FALSE
"BEC (Meidinger and Pojar, 1991)",683,Organic,52.14933395,127.6720276,NA,6,Hhb,Mineral,-10,-26,16,1.31,1,0,1,45.12,2,,,,94572,,94572,,FALSE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,1,Ln,Organic,20,15,5,0.14,1,0,1,43.21,2,47,20,67,3025,22414,3025,224.14,TRUE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,2,Fa,Organic,15,8,7,0.14,1,0,1,43.21,2,,,,4235,,4235,,FALSE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,3,Hh,Organic,8,0,8,0.14,1,0,1,36.65,2,,,,4105,,4105,,FALSE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,4,Bm,Mineral,0,-7,7,1.19,1,30,1,1.7,2,,,,991,,991,,FALSE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,5,Hh,Mineral,-7,-17,10,0.14,1,0,1,36.65,2,,,,5131,,5131,,FALSE
"BEC (Meidinger and Pojar, 1991)",684,Podzolic,52.57899857,127.2555008,NA,6,Bf,Mineral,-17,-47,30,1.38,1,30,1,1.7,2,,,,4927,,4927,,FALSE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,1,Ln,Organic,57,53,4,0.08,1,0,1,51.68,2,30,57,87,1654,50256,1654,502.56,TRUE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,2,Fa1,Organic,53,35,18,0.12,1,0,1,51.68,2,,,,11163,,11163,,FALSE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,3,Hh1,Organic,35,25,10,0.15,1,0,1,45.12,2,,,,6768,,6768,,FALSE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,4,Fa2,Organic,25,5,20,0.12,1,0,1,51.68,2,,,,12403,,12403,,FALSE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,5,Hh2,Organic,5,0,5,0.15,1,0,1,45.12,2,,,,3384,,3384,,FALSE
"BEC (Meidinger and Pojar, 1991)",685,Organic,52.5778389,127.2593994,NA,6,C,Mineral,0,-6,6,0,1,30,1,1.18,2,,,,0,,0,,FALSE
